timestamp,sensor_id,x,y,z
2024-11-20 09:02:08.320 -0500,1,-0.09,9.68,-0.68
2024-11-20 09:02:13.361 -0500,1,-0.05,9.66,-0.68
2024-11-20 09:02:18.402 -0500,1,-0.06,9.67,-0.68
2024-11-20 09:02:23.457 -0500,1,-0.07,9.66,-0.69
2024-11-20 09:02:28.499 -0500,1,-0.08,9.67,-0.69
2024-11-20 09:02:33.547 -0500,1,-0.07,9.66,-0.68
2024-11-20 09:02:38.594 -0500,1,-0.11,9.66,-0.66
2024-11-20 09:02:43.653 -0500,1,-0.08,9.66,-0.64
2024-11-20 09:02:48.687 -0500,1,-0.06,9.67,-0.67
2024-11-20 09:02:53.724 -0500,1,-0.08,9.65,-0.7
2024-11-20 09:02:58.797 -0500,1,-0.07,9.67,-0.7
2024-11-20 09:03:03.833 -0500,1,-0.06,9.67,-0.67
2024-11-20 09:03:08.871 -0500,1,-0.07,9.66,-0.71
2024-11-20 09:03:13.909 -0500,1,-0.06,9.67,-0.67
2024-11-20 09:03:18.964 -0500,1,-0.1,9.66,-0.68
2024-11-20 09:03:24.007 -0500,1,-0.06,9.65,-0.71
2024-11-20 09:03:29.043 -0500,1,-0.07,9.66,-0.67
2024-11-20 09:03:34.094 -0500,1,-0.07,9.68,-0.68
2024-11-20 09:03:39.131 -0500,1,-0.08,9.68,-0.69
2024-11-20 09:03:44.176 -0500,1,-0.06,9.67,-0.67
2024-11-20 09:03:49.206 -0500,1,-0.05,9.67,-0.68
2024-11-20 09:03:54.245 -0500,1,-0.05,9.66,-0.69
2024-11-20 09:03:59.279 -0500,1,-0.07,9.65,-0.69
2024-11-20 09:04:04.325 -0500,1,-0.06,9.66,-0.7
2024-11-20 09:04:09.367 -0500,1,-0.07,9.67,-0.67
2024-11-20 09:04:14.406 -0500,1,-0.07,9.67,-0.71
2024-11-20 09:04:19.437 -0500,1,-0.07,9.67,-0.67
2024-11-20 09:04:24.491 -0500,1,-0.06,9.65,-0.71
2024-11-20 09:04:29.529 -0500,1,-0.06,9.67,-0.65
2024-11-20 09:04:34.564 -0500,1,-0.06,9.67,-0.7
2024-11-20 09:04:39.608 -0500,1,-0.06,9.68,-0.67
2024-11-20 09:04:44.659 -0500,1,-0.06,9.66,-0.69
2024-11-20 09:04:49.708 -0500,1,-0.07,9.68,-0.67
2024-11-20 09:04:54.745 -0500,1,-0.06,9.66,-0.7
2024-11-20 09:04:59.786 -0500,1,-0.06,9.68,-0.7
2024-11-20 09:05:04.840 -0500,1,-0.06,9.66,-0.67
2024-11-20 09:05:09.888 -0500,1,-0.07,9.66,-0.69
2024-11-20 09:05:14.938 -0500,1,-0.07,9.67,-0.7
2024-11-20 09:05:19.996 -0500,1,-0.05,9.66,-0.67
2024-11-20 09:05:25.035 -0500,1,-0.06,9.67,-0.7
2024-11-20 09:05:30.082 -0500,1,-0.07,9.67,-0.69
2024-11-20 09:05:35.125 -0500,1,-0.07,9.66,-0.67
2024-11-20 09:05:40.180 -0500,1,-0.07,9.67,-0.68
2024-11-20 09:05:45.221 -0500,1,-0.08,9.66,-0.7
2024-11-20 09:05:50.267 -0500,1,-0.06,9.66,-0.68
2024-11-20 09:05:55.332 -0500,1,-0.06,9.67,-0.68
2024-11-20 09:06:00.379 -0500,1,-0.06,9.67,-0.7
2024-11-20 09:06:05.419 -0500,1,-0.05,9.67,-0.67
2024-11-20 09:06:10.472 -0500,1,-0.07,9.68,-0.67
2024-11-20 09:06:15.518 -0500,1,-0.07,9.67,-0.71
2024-11-20 09:06:20.566 -0500,1,-0.12,9.67,-0.64
2024-11-20 09:06:25.604 -0500,1,-0.05,9.65,-0.7
2024-11-20 09:06:30.641 -0500,1,-0.04,9.69,-0.69
2024-11-20 09:06:35.682 -0500,1,-0.05,9.67,-0.7
2024-11-20 09:06:40.721 -0500,1,-0.06,9.69,-0.68
2024-11-20 09:06:45.767 -0500,1,-0.07,9.67,-0.7
2024-11-20 09:06:50.815 -0500,1,-0.06,9.68,-0.68
2024-11-20 09:06:55.858 -0500,1,0.06,9.67,-0.77
2024-11-20 09:07:00.903 -0500,1,-0.07,9.66,-0.68
2024-11-20 09:07:05.950 -0500,1,-0.06,9.67,-0.69
2024-11-20 09:07:10.994 -0500,1,-0.06,9.67,-0.7
2024-11-20 09:07:16.028 -0500,1,-0.05,9.67,-0.71
2024-11-20 09:07:21.075 -0500,1,-0.07,9.67,-0.67
2024-11-20 09:07:26.120 -0500,1,-0.06,9.67,-0.7
2024-11-20 09:07:31.166 -0500,1,-0.06,9.66,-0.68
2024-11-20 09:07:36.218 -0500,1,-0.05,9.67,-0.7
2024-11-20 09:07:41.251 -0500,1,-0.08,9.69,-0.71
2024-11-20 09:07:46.296 -0500,1,-0.06,9.66,-0.67
2024-11-20 09:07:51.339 -0500,1,-0.07,9.67,-0.71
2024-11-20 09:07:56.387 -0500,1,-0.09,9.67,-0.67
2024-11-20 09:08:01.433 -0500,1,-0.05,9.66,-0.71
2024-11-20 09:08:06.478 -0500,1,-0.07,9.67,-0.68
2024-11-20 09:08:11.517 -0500,1,-0.07,9.67,-0.67
2024-11-20 09:08:16.556 -0500,1,-0.06,9.65,-0.72
2024-11-20 09:08:21.598 -0500,1,-0.07,9.64,-0.72
2024-11-20 09:08:26.632 -0500,1,-0.07,9.67,-0.68
2024-11-20 09:08:31.685 -0500,1,-0.08,9.68,-0.68
2024-11-20 09:08:36.726 -0500,1,-0.07,9.67,-0.69
2024-11-20 09:08:41.775 -0500,1,-0.07,9.67,-0.67
2024-11-20 09:08:46.818 -0500,1,-0.05,9.65,-0.68
2024-11-20 09:08:51.858 -0500,1,-0.06,9.66,-0.67
2024-11-20 09:08:56.890 -0500,1,-0.07,9.65,-0.68
2024-11-20 09:09:01.937 -0500,1,-0.04,9.66,-0.69
2024-11-20 09:09:06.980 -0500,1,-0.07,9.65,-0.7
2024-11-20 09:09:12.031 -0500,1,-0.07,9.65,-0.68
2024-11-20 09:09:17.078 -0500,1,-0.06,9.66,-0.69
2024-11-20 09:09:22.121 -0500,1,-0.07,9.67,-0.7
2024-11-20 09:09:27.161 -0500,1,-0.08,9.67,-0.67
2024-11-20 09:09:32.210 -0500,1,-0.04,9.66,-0.7
2024-11-20 09:09:37.256 -0500,1,-0.07,9.66,-0.69
2024-11-20 09:09:42.307 -0500,1,-0.08,9.66,-0.67
2024-11-20 09:09:47.356 -0500,1,-0.03,9.66,-0.73
2024-11-20 09:09:52.393 -0500,1,-0.04,9.66,-0.71
2024-11-20 09:09:57.435 -0500,1,-0.04,9.66,-0.71
2024-11-20 09:10:02.487 -0500,1,-0.08,9.65,-0.68
2024-11-20 09:10:07.533 -0500,1,-0.11,9.69,-0.65
2024-11-20 09:10:12.566 -0500,1,-0.05,9.66,-0.69
2024-11-20 09:10:17.603 -0500,1,-0.1,9.65,-0.68
2024-11-20 09:10:22.650 -0500,1,-0.06,9.65,-0.7
2024-11-20 09:10:27.710 -0500,1,-0.07,9.66,-0.66
2024-11-20 09:10:32.757 -0500,1,-0.06,9.66,-0.69
2024-11-20 09:10:37.806 -0500,1,-0.07,9.67,-0.67
2024-11-20 09:10:42.851 -0500,1,-0.06,9.67,-0.69
2024-11-20 09:10:47.886 -0500,1,-0.09,9.69,-0.67
2024-11-20 09:10:52.934 -0500,1,-0.07,9.67,-0.69
2024-11-20 09:10:57.981 -0500,1,-0.07,9.67,-0.67
2024-11-20 09:11:03.030 -0500,1,-0.04,9.65,-0.69
2024-11-20 09:11:08.070 -0500,1,-0.04,9.65,-0.71
2024-11-20 09:11:13.110 -0500,1,-0.09,9.67,-0.68
2024-11-20 09:11:18.152 -0500,1,-0.05,9.67,-0.72
2024-11-20 09:11:23.200 -0500,1,-0.09,9.67,-0.69
2024-11-20 09:11:28.234 -0500,1,-0.06,9.66,-0.65
2024-11-20 09:11:33.268 -0500,1,-0.08,9.66,-0.66
2024-11-20 09:11:38.306 -0500,1,-0.06,9.67,-0.68
2024-11-20 09:11:43.354 -0500,1,-0.05,9.66,-0.69
2024-11-20 09:11:48.396 -0500,1,-0.06,9.66,-0.7
2024-11-20 09:11:53.433 -0500,1,-0.08,9.67,-0.68
2024-11-20 09:11:58.473 -0500,1,-0.08,9.67,-0.7
2024-11-20 09:12:03.526 -0500,1,-0.1,9.67,-0.74
2024-11-20 09:12:08.570 -0500,1,-0.05,9.65,-0.69
2024-11-20 09:12:13.620 -0500,1,-0.03,9.66,-0.69
2024-11-20 09:12:18.675 -0500,1,-0.05,9.66,-0.72
2024-11-20 09:12:23.725 -0500,1,-0.06,9.65,-0.71
2024-11-20 09:12:28.774 -0500,1,-0.06,9.68,-0.68
2024-11-20 09:12:33.820 -0500,1,0.0,9.65,-0.69
2024-11-20 09:12:38.870 -0500,1,-0.1,9.64,-0.69
2024-11-20 09:12:43.928 -0500,1,-0.07,9.67,-0.69
2024-11-20 09:12:48.978 -0500,1,-0.04,9.66,-0.71
2024-11-20 09:12:54.024 -0500,1,-0.07,9.64,-0.67
2024-11-20 09:12:59.079 -0500,1,-0.08,9.65,-0.68
2024-11-20 09:13:04.120 -0500,1,-0.06,9.66,-0.68
2024-11-20 09:13:09.230 -0500,1,-0.08,9.67,-0.65
2024-11-20 09:13:14.325 -0500,1,-0.08,9.66,-0.71
2024-11-20 09:13:19.410 -0500,1,-0.06,9.67,-0.65
2024-11-20 09:13:24.512 -0500,1,-0.04,9.67,-0.69
2024-11-20 09:13:29.555 -0500,1,-0.06,9.67,-0.65
2024-11-20 09:13:34.595 -0500,1,-0.07,9.67,-0.68
2024-11-20 09:13:39.637 -0500,1,-0.06,9.65,-0.69
2024-11-20 09:13:44.689 -0500,1,-0.07,9.67,-0.72
2024-11-20 09:13:49.730 -0500,1,-0.06,9.67,-0.68
2024-11-20 09:13:54.773 -0500,1,-0.07,9.66,-0.7
2024-11-20 09:13:59.818 -0500,1,-0.06,9.65,-0.7
2024-11-20 09:14:04.872 -0500,1,-0.06,9.67,-0.72
2024-11-20 09:14:09.917 -0500,1,-0.06,9.67,-0.68
2024-11-20 09:14:14.957 -0500,1,-0.09,9.67,-0.68
2024-11-20 09:14:20.006 -0500,1,-0.07,9.67,-0.71
2024-11-20 09:14:25.065 -0500,1,-0.08,9.67,-0.67
2024-11-20 09:14:30.114 -0500,1,-0.09,9.67,-0.7
2024-11-20 09:14:35.151 -0500,1,-0.05,9.66,-0.7
2024-11-20 09:14:40.203 -0500,1,-0.08,9.67,-0.7
2024-11-20 09:14:45.250 -0500,1,-0.06,9.64,-0.71
2024-11-20 09:14:50.296 -0500,1,-0.06,9.67,-0.71
2024-11-20 09:14:55.334 -0500,1,-0.06,9.67,-0.72
2024-11-20 09:15:00.372 -0500,1,-0.07,9.68,-0.72
2024-11-20 09:15:05.418 -0500,1,-0.07,9.67,-0.7
2024-11-20 09:15:10.457 -0500,1,-0.07,9.69,-0.68
2024-11-20 09:15:15.493 -0500,1,-0.08,9.67,-0.7
2024-11-20 09:15:20.531 -0500,1,-0.07,9.66,-0.71
2024-11-20 09:15:25.570 -0500,1,-0.08,9.67,-0.7
2024-11-20 09:15:30.625 -0500,1,-0.09,9.67,-0.71
2024-11-20 09:15:35.669 -0500,1,-0.07,9.66,-0.68
2024-11-20 09:15:40.712 -0500,1,-0.06,9.67,-0.71
2024-11-20 09:15:45.760 -0500,1,-0.07,9.66,-0.67
2024-11-20 09:15:50.806 -0500,1,-0.08,9.65,-0.71
2024-11-20 09:15:55.842 -0500,1,-0.08,9.67,-0.72
2024-11-20 09:16:00.887 -0500,1,-0.08,9.65,-0.69
2024-11-20 09:16:05.944 -0500,1,-0.15,9.67,-0.6
2024-11-20 09:16:11.001 -0500,1,-0.06,9.66,-0.68
2024-11-20 09:16:16.043 -0500,1,-0.07,9.67,-0.67
2024-11-20 09:16:21.086 -0500,1,-0.07,9.67,-0.68
2024-11-20 09:16:26.126 -0500,1,-0.06,9.67,-0.7
2024-11-20 09:16:31.171 -0500,1,-0.06,9.66,-0.7
2024-11-20 09:16:36.217 -0500,1,0.14,9.68,-0.82
2024-11-20 09:16:41.262 -0500,1,-0.17,9.66,-0.63
2024-11-20 09:16:46.302 -0500,1,0.08,9.65,-0.82
2024-11-20 09:16:51.350 -0500,1,0.01,9.69,-0.75
2024-11-20 09:16:56.386 -0500,1,-0.06,9.67,-0.73
2024-11-20 09:17:01.427 -0500,1,-0.06,9.67,-0.7
2024-11-20 09:17:06.475 -0500,1,-0.18,9.67,-0.6
2024-11-20 09:17:11.536 -0500,1,-0.02,9.67,-0.76
2024-11-20 09:17:16.577 -0500,1,-0.05,9.67,-0.71
2024-11-20 09:17:21.624 -0500,1,-0.1,9.68,-0.72
2024-11-20 09:17:26.664 -0500,1,-0.11,9.67,-0.66
2024-11-20 09:17:31.710 -0500,1,-0.02,9.67,-0.76
2024-11-20 09:17:36.757 -0500,1,-0.16,9.67,-0.66
2024-11-20 09:17:41.801 -0500,1,-0.09,9.67,-0.73
2024-11-20 09:17:46.839 -0500,1,-0.12,9.65,-0.68
2024-11-20 09:17:51.885 -0500,1,-0.22,9.66,-0.58
2024-11-20 09:17:56.924 -0500,1,-0.12,9.67,-0.67
2024-11-20 09:18:01.967 -0500,1,-0.18,9.68,-0.64
2024-11-20 09:18:07.020 -0500,1,-0.06,9.66,-0.68
2024-11-20 09:18:12.062 -0500,1,-0.08,9.66,-0.69
2024-11-20 09:18:17.105 -0500,1,-0.15,9.64,-0.63
2024-11-20 09:18:22.150 -0500,1,-0.22,9.66,-0.58
2024-11-20 09:18:27.199 -0500,1,0.01,9.68,-0.78
2024-11-20 09:18:32.255 -0500,1,0.08,9.68,-0.78
2024-11-20 09:18:37.299 -0500,1,-0.15,9.66,-0.61
2024-11-20 09:18:42.336 -0500,1,-0.17,9.67,-0.64
2024-11-20 09:18:47.388 -0500,1,0.1,9.68,-0.81
2024-11-20 09:18:52.424 -0500,1,-0.06,9.67,-0.7
2024-11-20 09:18:57.461 -0500,1,-0.01,9.67,-0.73
2024-11-20 09:19:02.496 -0500,1,0.16,9.67,-0.88
2024-11-20 09:19:07.532 -0500,1,-0.3,9.67,-0.59
2024-11-20 09:19:12.568 -0500,1,0.03,9.67,-0.78
2024-11-20 09:19:17.620 -0500,1,0.17,9.68,-0.86
2024-11-20 09:19:22.664 -0500,1,-0.03,9.65,-0.73
2024-11-20 09:19:27.700 -0500,1,0.15,9.67,-0.84
2024-11-20 09:19:32.748 -0500,1,-0.07,9.67,-0.69
2024-11-20 09:19:37.792 -0500,1,-0.16,9.69,-0.65
2024-11-20 09:19:42.826 -0500,1,0.02,9.66,-0.74
2024-11-20 09:19:47.866 -0500,1,0.1,9.68,-0.83
2024-11-20 09:19:52.907 -0500,1,-0.01,9.67,-0.75
2024-11-20 09:19:57.946 -0500,1,-0.01,9.67,-0.73
2024-11-20 09:20:02.992 -0500,1,0.05,9.66,-0.78
2024-11-20 09:20:08.035 -0500,1,-0.22,9.62,-0.6
2024-11-20 09:20:13.079 -0500,1,-0.07,9.66,-0.72
2024-11-20 09:20:18.130 -0500,1,-0.03,9.66,-0.75
2024-11-20 09:20:23.174 -0500,1,-0.02,9.68,-0.73
2024-11-20 09:20:28.210 -0500,1,0.08,9.67,-0.8
2024-11-20 09:20:33.245 -0500,1,0.04,9.7,-0.76
2024-11-20 09:20:38.281 -0500,1,-1.36,11.28,-0.17
2024-11-20 09:20:43.334 -0500,1,0.24,9.06,0.26
2024-11-20 09:20:48.376 -0500,1,0.93,9.92,-2.2
2024-11-20 09:20:53.415 -0500,1,-1.08,10.9,-0.17
2024-11-20 09:20:58.447 -0500,1,2.78,8.5,-0.41
2024-11-20 09:21:03.484 -0500,1,-0.3,11.01,-0.45
2024-11-20 09:21:08.520 -0500,1,-2.68,12.5,-0.26
2024-11-20 09:21:13.566 -0500,1,1.97,6.9,-0.75
2024-11-20 09:21:18.602 -0500,1,0.59,7.4,-0.38
2024-11-20 09:21:23.637 -0500,1,-0.33,9.67,-0.62
2024-11-20 09:21:28.671 -0500,1,-0.09,9.67,-0.66
2024-11-20 09:21:33.716 -0500,1,-0.06,9.67,-0.73
2024-11-20 09:21:38.755 -0500,1,-0.11,9.65,-0.73
2024-11-20 09:21:43.796 -0500,1,-0.08,9.67,-0.71
2024-11-20 09:21:48.836 -0500,1,-0.08,9.66,-0.71
2024-11-20 09:21:53.870 -0500,1,-0.09,9.66,-0.69
2024-11-20 09:21:58.908 -0500,1,-0.07,9.64,-0.68
2024-11-20 09:22:03.952 -0500,1,-0.02,9.68,-0.77
2024-11-20 09:22:08.987 -0500,1,-0.06,9.67,-0.71
2024-11-20 09:22:14.023 -0500,1,-0.08,9.66,-0.72
2024-11-20 09:22:19.065 -0500,1,-0.09,9.66,-0.69
2024-11-20 09:22:24.107 -0500,1,-0.07,9.64,-0.7
2024-11-20 09:22:29.150 -0500,1,-0.08,9.66,-0.69
2024-11-20 09:22:34.184 -0500,1,-0.06,9.64,-0.7
2024-11-20 09:22:39.226 -0500,1,-0.06,9.67,-0.68
2024-11-20 09:22:44.283 -0500,1,-0.09,9.67,-0.68
2024-11-20 09:22:49.321 -0500,1,-0.08,9.67,-0.7
2024-11-20 09:22:54.356 -0500,1,0.26,10.27,-1.71
2024-11-20 09:22:59.391 -0500,1,1.1,10.51,-2.12
2024-11-20 09:23:04.438 -0500,1,1.41,10.18,-3.09
2024-11-20 09:23:09.473 -0500,1,1.25,8.7,0.18
2024-11-20 09:23:14.520 -0500,1,-0.43,10.66,-0.62
2024-11-20 09:23:19.554 -0500,1,-2.59,12.02,-0.78
2024-11-20 09:23:24.592 -0500,1,-1.34,9.73,-1.33
2024-11-20 09:23:29.644 -0500,1,-4.89,13.94,-1.42
2024-11-20 09:23:34.684 -0500,1,-3.58,13.75,-2.42
2024-11-20 09:23:39.725 -0500,1,0.32,9.55,-0.91
2024-11-20 09:23:44.771 -0500,1,-0.09,9.64,-0.7
2024-11-20 09:23:49.805 -0500,1,-0.09,9.67,-0.7
2024-11-20 09:23:54.843 -0500,1,-0.07,9.66,-0.66
2024-11-20 09:23:59.881 -0500,1,-0.06,9.67,-0.7
2024-11-20 09:24:04.926 -0500,1,-0.22,9.67,-0.63
2024-11-20 09:24:09.968 -0500,1,-0.06,9.67,-0.67
2024-11-20 09:24:15.007 -0500,1,-0.1,9.66,-0.67
2024-11-20 09:24:20.045 -0500,1,-0.09,9.65,-0.66
2024-11-20 09:24:25.088 -0500,1,-0.09,9.66,-0.68
2024-11-20 09:24:30.124 -0500,1,-0.08,9.66,-0.69
2024-11-20 09:24:35.158 -0500,1,-0.06,9.66,-0.66
2024-11-20 09:24:40.228 -0500,1,-0.09,9.66,-0.69
2024-11-20 09:24:45.262 -0500,1,-0.09,9.66,-0.63
2024-11-20 09:24:50.320 -0500,1,-0.07,9.64,-0.67
2024-11-20 09:24:55.363 -0500,1,-0.1,9.66,-0.67
2024-11-20 09:25:00.411 -0500,1,-0.09,9.66,-0.7
2024-11-20 09:25:05.451 -0500,1,-0.1,9.68,-0.68
2024-11-20 09:25:10.497 -0500,1,-0.08,9.69,-0.7
2024-11-20 09:25:15.537 -0500,1,-0.07,9.67,-0.7
2024-11-20 09:25:20.585 -0500,1,-0.16,9.64,-0.63
2024-11-20 09:25:25.620 -0500,1,-0.11,9.66,-0.69
2024-11-20 09:25:30.653 -0500,1,-0.06,9.64,-0.73
2024-11-20 09:25:35.703 -0500,1,-0.12,9.64,-0.67
2024-11-20 09:25:40.747 -0500,1,-0.08,9.64,-0.68
2024-11-20 09:25:45.791 -0500,1,-0.08,9.69,-0.73
2024-11-20 09:25:50.825 -0500,1,-0.04,9.66,-0.74
2024-11-20 09:25:55.869 -0500,1,-0.11,9.67,-0.69
2024-11-20 09:26:00.905 -0500,1,-0.09,9.67,-0.7
2024-11-20 09:26:05.949 -0500,1,-0.05,9.67,-0.7
2024-11-20 09:26:10.997 -0500,1,-0.11,9.68,-0.67
2024-11-20 09:26:16.033 -0500,1,-0.14,9.65,-0.66
2024-11-20 09:26:21.067 -0500,1,-0.07,9.63,-0.68
2024-11-20 09:26:26.102 -0500,1,-0.07,9.65,-0.69
2024-11-20 09:26:31.150 -0500,1,-0.11,9.69,-0.69
2024-11-20 09:26:36.182 -0500,1,-0.09,9.64,-0.68
2024-11-20 09:26:41.218 -0500,1,-0.12,9.66,-0.64
2024-11-20 09:26:46.253 -0500,1,-0.1,9.66,-0.66
2024-11-20 09:26:51.298 -0500,1,-0.1,9.69,-0.72
2024-11-20 09:26:56.340 -0500,1,-0.1,9.67,-0.67
2024-11-20 09:27:01.379 -0500,1,-0.09,9.64,-0.71
2024-11-20 09:27:06.417 -0500,1,-0.17,9.67,-0.65
2024-11-20 09:27:11.451 -0500,1,-0.12,9.68,-0.7
2024-11-20 09:27:16.486 -0500,1,-0.11,9.66,-0.65
2024-11-20 09:27:21.523 -0500,1,-0.08,9.7,-0.69
2024-11-20 09:27:26.561 -0500,1,-0.12,9.66,-0.67
2024-11-20 09:27:31.610 -0500,1,-0.08,9.62,-0.67
2024-11-20 09:27:36.653 -0500,1,-0.11,9.67,-0.69
2024-11-20 09:27:41.727 -0500,1,-0.09,9.65,-0.7
2024-11-20 09:27:46.761 -0500,1,-0.08,9.66,-0.71
2024-11-20 09:27:51.796 -0500,1,-0.05,9.66,-0.72
2024-11-20 09:27:56.831 -0500,1,-0.08,9.68,-0.71
2024-11-20 09:28:01.886 -0500,1,-0.11,9.66,-0.71
2024-11-20 09:28:06.947 -0500,1,-0.08,9.67,-0.7
2024-11-20 09:28:11.986 -0500,1,-2.08,11.48,-0.19
2024-11-20 09:28:17.023 -0500,1,1.0,8.25,-1.38
2024-11-20 09:28:22.068 -0500,1,-4.19,11.49,-1.36
2024-11-20 09:28:27.120 -0500,1,0.27,9.44,-0.67
2024-11-20 09:28:32.164 -0500,1,-0.11,9.64,-0.75
2024-11-20 09:28:37.205 -0500,1,-0.09,9.66,-0.71
2024-11-20 09:28:42.249 -0500,1,-0.09,9.66,-0.71
2024-11-20 09:28:47.289 -0500,1,-0.07,9.65,-0.71
2024-11-20 09:28:52.324 -0500,1,-0.09,9.68,-0.7
2024-11-20 09:28:57.363 -0500,1,-0.08,9.65,-0.66
2024-11-20 09:29:02.415 -0500,1,-0.08,9.66,-0.66
2024-11-20 09:29:07.472 -0500,1,-0.09,9.66,-0.68
2024-11-20 09:29:12.509 -0500,1,-0.09,9.66,-0.67
2024-11-20 09:29:17.547 -0500,1,-0.25,9.64,-0.56
2024-11-20 09:29:22.589 -0500,1,-0.06,9.63,-0.68
2024-11-20 09:29:27.624 -0500,1,-0.13,9.66,-0.68
2024-11-20 09:29:32.659 -0500,1,-0.09,9.62,-0.64
2024-11-20 09:29:37.695 -0500,1,-0.05,9.66,-0.7
2024-11-20 09:29:42.731 -0500,1,-1.65,11.74,0.28
2024-11-20 09:29:47.781 -0500,1,2.41,9.67,-2.91
2024-11-20 09:29:52.829 -0500,1,2.77,8.79,-2.42
2024-11-20 09:29:57.876 -0500,1,0.58,9.71,-1.05
2024-11-20 09:30:02.910 -0500,1,-0.03,9.65,-0.68
2024-11-20 09:30:07.966 -0500,1,0.09,9.69,-0.78
2024-11-20 09:30:13.029 -0500,1,-0.1,9.72,-0.72
2024-11-20 09:30:18.114 -0500,1,-0.19,9.66,-0.57
2024-11-20 09:30:23.176 -0500,1,-0.12,9.66,-0.65
2024-11-20 09:30:28.241 -0500,1,0.02,9.67,-0.75
2024-11-20 09:30:33.286 -0500,1,-0.04,9.66,-0.68
2024-11-20 09:30:38.331 -0500,1,-0.1,9.66,-0.65
2024-11-20 09:30:43.365 -0500,1,-0.18,9.65,-0.65
2024-11-20 09:30:48.421 -0500,1,-0.1,9.63,-0.67
2024-11-20 09:30:53.494 -0500,1,-0.13,9.65,-0.62
2024-11-20 09:30:58.548 -0500,1,0.01,9.66,-0.75
2024-11-20 09:31:03.601 -0500,1,-0.08,9.68,-0.71
2024-11-20 09:31:08.640 -0500,1,-0.08,9.68,-0.68
2024-11-20 09:31:13.697 -0500,1,-0.03,9.67,-0.71
2024-11-20 09:31:18.735 -0500,1,-0.1,9.64,-0.7
2024-11-20 09:31:23.793 -0500,1,-0.08,9.66,-0.69
2024-11-20 09:31:28.837 -0500,1,-0.12,9.67,-0.65
2024-11-20 09:31:33.899 -0500,1,-0.06,9.68,-0.68
2024-11-20 09:31:38.934 -0500,1,-0.11,9.65,-0.68
2024-11-20 09:31:43.967 -0500,1,-0.11,9.69,-0.69
2024-11-20 09:31:49.026 -0500,1,-0.09,9.67,-0.68
2024-11-20 09:31:54.067 -0500,1,-0.05,9.68,-0.68
2024-11-20 09:31:59.110 -0500,1,-0.09,9.65,-0.68
2024-11-20 09:32:04.152 -0500,1,-0.05,9.67,-0.72
2024-11-20 09:32:09.201 -0500,1,-0.09,9.65,-0.69
2024-11-20 09:32:14.269 -0500,1,-0.09,9.66,-0.7
2024-11-20 09:32:19.306 -0500,1,-0.08,9.66,-0.66
2024-11-20 09:32:24.354 -0500,1,-0.07,9.67,-0.69
2024-11-20 09:32:29.397 -0500,1,-0.04,9.67,-0.71
2024-11-20 09:32:34.432 -0500,1,-0.07,9.68,-0.69
2024-11-20 09:32:39.466 -0500,1,-0.11,9.64,-0.68
2024-11-20 09:32:44.502 -0500,1,-0.03,9.66,-0.73
2024-11-20 09:32:49.537 -0500,1,-0.17,9.66,-0.62
2024-11-20 09:32:54.588 -0500,1,0.04,9.68,-0.79
2024-11-20 09:32:59.630 -0500,1,-0.15,9.67,-0.7
2024-11-20 09:33:04.666 -0500,1,-0.1,9.66,-0.64
2024-11-20 09:33:09.710 -0500,1,-0.1,9.67,-0.68
2024-11-20 09:33:14.760 -0500,1,-0.09,9.67,-0.73
2024-11-20 09:33:19.798 -0500,1,-0.08,9.67,-0.71
2024-11-20 09:33:24.834 -0500,1,0.03,9.67,-0.8
2024-11-20 09:33:29.871 -0500,1,-0.08,9.63,-0.68
2024-11-20 09:33:34.903 -0500,1,-0.07,9.66,-0.69
2024-11-20 09:33:39.969 -0500,1,-0.06,9.65,-0.66
2024-11-20 09:33:45.005 -0500,1,-0.08,9.67,-0.71
2024-11-20 09:33:50.040 -0500,1,-0.11,9.67,-0.64
2024-11-20 09:33:55.080 -0500,1,-0.13,9.67,-0.68
2024-11-20 09:34:00.126 -0500,1,-0.1,9.66,-0.71
2024-11-20 09:34:05.168 -0500,1,-0.04,9.67,-0.76
2024-11-20 09:34:10.202 -0500,1,-0.14,9.67,-0.68
2024-11-20 09:34:15.248 -0500,1,-0.07,9.67,-0.69
2024-11-20 09:34:20.312 -0500,1,-0.1,9.66,-0.68
2024-11-20 09:34:25.364 -0500,1,-0.15,9.67,-0.64
2024-11-20 09:34:30.412 -0500,1,-0.14,9.67,-0.61
2024-11-20 09:34:35.467 -0500,1,0.02,9.67,-0.75
2024-11-20 09:34:40.503 -0500,1,-0.01,9.67,-0.73
2024-11-20 09:34:45.536 -0500,1,-0.04,9.66,-0.69
2024-11-20 09:34:50.573 -0500,1,1.57,10.52,-2.28
2024-11-20 09:34:55.620 -0500,1,1.6,9.98,-1.6
2024-11-20 09:35:00.655 -0500,1,-0.65,9.89,0.53
2024-11-20 09:35:05.689 -0500,1,2.25,9.14,-1.44
2024-11-20 09:35:10.725 -0500,1,0.35,9.17,0.59
2024-11-20 09:35:15.760 -0500,1,-0.53,10.77,-0.9
2024-11-20 09:35:20.798 -0500,1,-3.24,11.37,-1.33
2024-11-20 09:35:25.845 -0500,1,-0.21,12.25,-2.08
2024-11-20 09:35:30.894 -0500,1,1.25,9.67,-0.03
2024-11-20 09:35:35.939 -0500,1,3.75,6.69,0.06
2024-11-20 09:35:40.981 -0500,1,2.22,9.14,-1.05
2024-11-20 09:35:46.034 -0500,1,2.07,8.28,-0.49
